NLOS,RANGE,FP_IDX,FP_AMP1,FP_AMP2,FP_AMP3,CIR_PWR,MAX_NOISE,CIR_PCA1,CIR_PCA2,CIR_PCA3,CIR_PCA4,CIR_PCA5,CIR_PCA6,CIR_PCA7,CIR_PCA8,CIR_PCA9,CIR_PCA10
1,5.66,748,5970,9531,11950,8698,851,-18.212233884840206,-8.621182884876568,9.284291814612924,1.2109676645921152,-10.610041198924598,-10.083507832409339,-4.087775797801331,3.133226781270336,3.4842916475656476,-5.626942569195536
0,0.33,750,11219,17765,16652,11007,1887,61.05362936610357,-56.409059626870274,-3.5042030718167645,35.21417974451243,-13.685668570891007,-1.7420042052026492,-12.74640760621918,-25.44702127510008,-12.854808719289483,9.469324559255377
0,3.87,748,12549,13027,18300,10920,889,11.553556155802054,-1.927473203414141,27.150356240055736,4.2585568246508165,-3.6715826039356565,12.884724126455023,19.826575815045576,-20.014342978324372,-2.569543961322601,-7.63576659635715
1,6.59,747,7968,12776,8528,4083,3768,-39.586294833033726,0.6279177303442998,8.960549468656314,-4.020925021743956,-3.333319851345951,-1.0362637541412536,2.7764080004232423,-2.492389092493051,-0.31046159988539207,1.225559205091442
0,1.87,750,18663,16437,9724,9568,1348,47.308686781289474,-50.55139070119724,-3.391584736497269,28.594132952513295,-2.5331340600837717,2.4190828672382,-15.03327992668216,11.777439634527262,27.632884815210407,2.663677250806993
0,1.21,749,17820,18877,13420,10600,1508,60.91226386466144,-43.7240874748873,16.92372071047604,33.72664509621076,20.696203418265842,26.224637087799973,-1.906853743814403,3.370246161816103,5.535286580178689,4.789167922610609
1,3.22,743,12905,14024,10841,6251,1016,-45.93901095304851,7.16309884234871,-6.027441979107527,5.807878067916211,3.4139979179975968,-4.96178659558747,0.6135047833168813,-0.3768232779445754,0.38914179230588447,0.9291248545454933
0,0.7,748,12260,12364,9317,12340,1477,58.10968729460886,-29.833819622725454,6.475241114451282,10.025356653393102,-14.874399595166963,14.843082595516638,19.360273517951608,-19.526158393923208,-12.505486508078073,-17.321057907562412
1,5.82,747,1100,2516,2595,13546,897,-21.46210990767999,-22.778266781346915,-18.75933048654334,-22.977725107710665,2.518257252628808,5.594631387333753,5.223077805499916,0.08762138936419961,-2.8194091958127383,-3.9468562718488767
1,4.36,749,5216,15967,15097,8093,1186,-33.36410430004319,-8.787727904395755,11.52041092793666,1.837077539251388,2.376750788938719,0.25816900998527886,-4.764894039539717,-1.5720040777723179,-1.2266273398556757,-3.4753083517564063
0,2.34,747,8479,17698,18292,14620,1996,31.992709988361163,20.376308273704883,-17.20757995365491,-39.47584842749404,-21.677189807643504,-0.880757783999189,-9.750106160444048,8.17595883524645,16.65772759384483,-1.4343321108171074
1,2.88,748,6559,1003,1194,8477,774,-14.110025498766584,-30.160079196119348,-7.899472713832379,9.596665833880472,-14.237635774437626,-0.2298038546393626,7.234316593643972,-0.37514992152337157,-3.917424451096594,2.410473639881328
0,4.04,749,15717,19700,11338,9014,1574,37.399305787460385,-29.57673362673204,21.114230222796074,19.65730964074146,15.725760781461902,6.754585453237196,-7.834431154937042,-9.155236034929805,5.50316214081988,12.63754435098751
1,6.54,742,6172,4456,3211,1616,3033,-50.588574952487534,4.50020439046131,3.6988534801833124,4.495942977000194,1.3616820321437606,-0.8776283474943901,-1.0582007478657016,-1.3982203319597886,-0.07910702547297352,-0.8900945206583539
0,2.56,749,4757,13762,8479,10666,1644,46.656359791707736,-42.70135391022066,-10.53160033745057,-18.377437697218827,17.59464613581056,-17.60158519550692,-27.025730707547407,-10.98241608503145,10.559796324473878,10.003010822670774
1,6.2,743,6239,9341,5111,4125,1129,-43.68132320708691,1.4173477930749308,6.003159488172504,8.136501340661576,1.1466135473810601,-1.642941695060078,5.249390075584233,-1.2539736738610692,0.4931626942047188,0.8821459631009101
0,1.23,744,13853,18465,14307,11625,1757,51.65514041257092,49.25846707581092,-32.28228249885585,42.80295781449305,11.221074264514293,-7.780662508129061,-15.138678879026926,11.467940173007863,-2.0161691299988216,3.9120787864815396
1,3.65,746,1828,9907,12093,12172,1010,-24.502186705136047,-2.5038790636879393,-6.657653857937435,-2.7252083685970474,-8.765896011775041,2.544032719180472,-0.5075170137839,16.789423818337312,8.035469264525126,3.1205737284481176
1,5.83,746,11223,15740,10547,24699,948,2.925831286434906,-6.352539093362314,-18.83487998679322,-18.22201926088904,-2.539072326263181,17.871066054115925,-10.746586455316955,-5.504279545819872,1.1586818366525233,9.866002466238092
1,1.11,747,15592,8652,5847,16007,705,21.112071232125437,-17.79457918442645,6.535143327266701,-7.238819001354843,13.62892506772839,0.17388892380668275,-13.217919395823733,12.018266092456031,-5.338995911331736,-8.223692141397306
0,4.26,746,9323,19379,11241,15370,1014,30.125649173469565,9.641930833784045,0.03467442885938742,4.516409887670746,-19.56749339782732,-1.8647465640177268,-16.38043062989215,14.657030602669087,-8.656351781975976,-12.792434663507283
0,5.03,750,18635,19814,14880,9741,1411,49.76036223588405,-49.49155818301112,6.118444909831998,46.5974259123904,-9.236521875527284,12.387555932852585,11.95182081390612,5.523417649371333,-15.887524628679683,-3.7990961715715033
1,4.07,744,2965,722,1212,1624,965,-50.37556111599055,-4.581302793745361,6.847430468575772,4.689261448981079,-5.872529911082967,-0.3258100431081346,0.8234996506980204,2.454210483832668,-1.2505789922890935,-0.06739933193303155
0,0.97,749,7698,10348,6609,11750,1921,47.865118733617486,-47.2805508646898,-24.13055348667757,-24.17133054251916,2.8335630172199195,-14.78581756845414,5.39431037411345,-3.7212627674906362,-1.3520378386716707,25.68502791221705
1,0.64,744,3583,19839,15540,13272,2058,30.233845523680213,87.35615531696357,-7.1963883059010705,25.019601485565143,12.298290406195296,7.138070964850605,-17.122778967854373,-0.7838589572277678,6.6697938006473905,-22.292666259154952
1,8.55,742,3337,6494,5673,6496,1026,-42.59664319053716,0.7716751283333156,-1.2304541326174656,1.856423462615418,3.784289405851542,1.58056736342343,3.343408931836974,5.153031127692962,-0.15962573616532288,0.40118452425698325
1,6.25,742,5157,4143,3746,6013,964,-39.671885480307985,4.020837437533869,3.3106002910663364,3.2178370872384554,0.17512928091557198,-1.4149372939189362,-2.202041478325158,0.2689237219266097,0.04948363651893166,-5.972813734730145
0,3.4,750,4985,10170,11681,11327,924,23.020544430055452,-39.76667950844076,-17.527836697270487,-20.561248371701684,15.189754723557925,0.964286862490832,2.6954416822105567,-5.266519776139329,-27.625598815551367,-14.29339959039883
1,0.87,749,16185,19070,15580,9725,1937,59.40973617726787,-23.166525122262595,30.46520462079842,2.9831613484878354,29.892462353711853,6.358291369164408,18.872551052816227,6.101627497376292,-6.8947859914524505,4.8723860776895105
1,6.79,742,2546,995,919,14145,787,-2.5536590058027797,-11.831153264283943,-23.10974533747533,-16.62829005638075,0.15750779977207216,-2.5856311978214315,-18.534124880549573,-3.176856888759865,-9.58271974572337,-11.848176917571086
1,7.33,740,2397,1600,2079,6555,1129,-41.69305526291179,-6.517121234973887,3.5148352905455953,0.755785740328817,0.31780316909677137,4.830437207727337,3.997940703621766,-0.9686239488396049,1.4242529760897795,-2.010761808914175
1,1.33,740,3799,2049,2056,11789,1004,-1.4884115975635972,30.492496157114996,15.806481515026322,4.798076657900906,6.361386431629753,-1.6701632292509296,8.43435082202425,-17.331687038461435,2.253534070433736,-5.826272423889132
0,3.49,747,8143,18738,13450,8380,1688,40.91897343221539,18.846337757220283,28.486145955148665,-7.128272733907087,-22.44600782305608,4.845975209382151,15.89909126789901,-22.286693927077373,8.014323754311206,17.488997205830863
1,7.1,748,4763,8099,8253,12681,1670,42.20487264800554,-30.679846007550385,-28.227287167372257,-49.660592012893815,2.4671771026466547,-2.7179147723120973,11.413467108280477,-5.516273932726422,-16.719959960940056,-21.827643170881117
1,5.62,750,11078,13018,11307,6396,1566,-36.79449997379764,-13.404853582161763,6.93562399893257,5.4103085556360915,-2.487598191368701,0.8677698570110844,4.362777858246752,2.447005517182441,-4.2922231625437774,-0.48218627472455405
1,5.84,744,10230,10953,7370,22022,832,4.9865982778424005,-3.9030456035876835,-26.75259478849418,-3.061844444028533,6.913312275617737,22.122867988128355,22.433165146382457,16.388890033107913,10.316525526886405,5.1270885728390025
1,9.26,746,212,8475,8925,15138,1087,-25.06319830247022,-3.5153578600079882,1.48366381397395,0.7788174105639384,1.1042680078423035,6.353034442323404,5.6572311987920445,-2.891797591052462,3.0991436371585954,2.5395074017571213
1,7.08,743,2494,1962,1606,9262,1078,-35.85937946420236,-6.74294553471169,-1.1071468000939668,-3.934290033213008,-1.3902125054458325,0.7661729592446754,-6.472844735860587,-2.929705962415713,1.0299539988833992,2.1649603909508377
0,1.11,746,17204,18554,17034,9427,1491,39.295250709209945,68.75835031015524,9.839267628291331,-19.80323820024159,-27.09217638918048,9.530153803728794,1.1006597072221593,-3.7086403224921254,7.767714350319006,7.119052670409981
1,3.39,747,6930,8247,4962,5838,1023,-39.36274821958993,-7.696652073276881,7.231866450823415,-3.8050348250091606,-0.39956178690901406,-2.3453199315010127,-4.015649487949323,-2.9192556696008776,-1.0037224945916665,-2.5784675022770314
1,6.5,745,1347,2978,2836,2150,1197,-46.98837208811412,-3.105334105184709,8.871584160968318,3.9064675948514,-2.3475360899641524,-0.3366048940629702,-0.45454963048337266,-1.9090078647323525,1.4959808151597433,-0.41651742277295917
0,5.06,743,8837,17735,10199,14718,989,31.981029882642712,30.27507181718731,-24.024859582925764,16.10462853914023,18.326344879656244,11.060909637348404,-0.6663174324107959,-3.787000386871937,4.073576275436345,0.761536062037579
1,2.22,742,7207,2790,4529,6857,1199,-39.548084945874024,6.092236043147236,5.655578287327046,1.426553223735056,1.2891457858804005,-3.428232574130847,1.5761852305995259,-4.744003535005685,1.1540017918362828,0.5682387653377668
1,7.02,744,17379,16411,9744,18350,1127,2.807830011457751,16.225901263118594,-13.906107254449132,-3.8621954967570096,6.527600222136972,7.561632151945155,-6.643677546200147,6.914685590535383,-0.1912893838451681,13.377641030569425
0,3.2,746,12520,14352,8263,22296,1275,25.344325938148952,-1.9623616969548454,-6.738198234498206,-37.95388752188287,13.286136753864499,6.032348726948155,-4.7840016110819015,13.273815856885076,5.048908889468175,5.390752384599469
0,0.99,747,19114,19569,15618,10551,2226,59.779533306086186,43.759137953037275,55.73413394105159,-28.65181934781242,5.846823954432677,-2.793756393175642,0.5973705890411876,-3.9203936776647796,5.561934839113003,3.7250707169096224
1,9.22,747,8259,16826,17044,10225,1180,-35.372494473469516,8.261496851751547,0.5717186655321755,-12.477668069795135,-10.686642877090211,4.652365359227107,-2.8738539194976753,-1.8818199732893575,-0.15300674310152224,1.7050909869630562
1,6.6,746,2440,10402,9708,5249,3587,-37.42786956162923,2.247527468612801,5.799278508026105,1.9718897108751772,-0.2903780158816831,-2.7923415668392897,-5.992762544133711,0.034968612805178975,-6.152565139432205,5.480057361429903
0,4.37,744,15249,18603,12452,9007,1638,6.7736527133862126,68.37051989940542,-32.54119517648253,5.202084984578568,-4.480803916184838,-7.275921538429876,1.822808693408432,-9.369312164927234,-5.853916311521303,3.4356012548231063
0,1.78,744,9347,18402,13173,7865,1354,7.256853151598368,56.74402477297949,-44.519010646434786,18.322456217609112,5.7439246434502325,-10.677570192550787,22.13755528461103,3.3815939284951044,14.70513550819899,-10.425157246686606
0,5.18,746,15901,18529,13289,13530,953,-17.887956516476162,12.937952844018863,3.0197236606526006,-6.999291831980225,-9.015774906768257,9.61913802498612,-3.442983763408177,-1.6345147724906015,-10.471573008390811,-4.629692583076416
0,2.68,746,2094,13042,13363,13891,992,37.493547429907956,15.22777077874905,-5.628206055039774,-9.379847303188736,13.137053081576386,-10.625912610577089,5.275536717332817,20.103616585268714,-22.89117298946758,11.35544941469983
1,3.86,749,2509,6208,6619,2459,1072,-50.32216222856804,-4.812374713089084,10.180415864063425,-0.6539471842727079,-0.7360720856473448,-0.8187430015745535,2.5792135530881612,1.8354154611904663,0.9573607035054467,3.290701654534783
0,2.16,747,11230,19951,16525,26698,1384,-11.629174378247258,1.4184447006637244,2.7926620562836413,-21.223166473609027,2.983254821888357,13.833831010124069,6.65963511061652,5.230499367757526,5.017437712838841,1.5880328246358548
1,1.49,743,9342,6389,6534,11750,717,-2.536884435709456,5.240499682971144,-9.542775818346932,14.386371985524747,-10.680105494649256,6.927862316699451,0.372665220341426,-5.341594182391486,-5.093584492021434,-3.0737322562346705
1,6.96,744,3013,8070,9393,3806,1133,-46.14465180734532,3.2429689920441938,1.7441165638232894,6.045626142473292,-1.1653675040927551,1.5322687848819643,0.7411838171594634,-1.98856381413847,-0.5117381761540053,-0.9448875386138813
0,1.95,749,4448,15425,11482,13222,949,-2.8791822790999846,-26.707949601399765,-0.6619978946124697,-2.220729622160052,6.245364378653389,-2.3358496982799033,-8.995608535293451,7.269874417633819,16.889880431020178,2.1519300722279717
1,5.94,744,2960,6224,4156,7882,1074,-35.82503784352088,2.4527229180225767,6.6815069646457665,0.4107752458259498,-4.875101938451075,1.0043346075984627,1.0726190988469801,3.8531373422018005,-0.8599907374179553,-5.783095494041489
1,6.88,748,3846,6020,8467,4178,1247,-41.72497337680258,-5.949147939260211,8.6697389581641,2.332306677421362,-7.394671040062931,-3.396746204495685,-1.2878575196653492,2.7497204589546076,2.529164814455231,-2.0006767738130837
1,2.53,746,4520,1619,1424,8241,1128,-39.72304721637434,-11.407743035065547,2.4440526721785645,-4.1760678635690365,1.8146883306784536,-1.2069849658526324,-0.987553584921433,7.051515013965184,6.969031049878708,1.7633941389570869
1,9.15,737,667,1714,1703,4403,1153,-45.534145678913504,1.153009592725246,-0.5112261922863676,-0.1049915384020347,-2.9749594009722387,2.3686595796120784,-0.9038161594852733,-0.5327645890857954,1.8234081901758585,1.483139811016359
0,2.38,747,11688,17699,16130,9388,1940,53.957113987065405,25.54941496245593,56.347234767120646,-7.849788395284754,-4.300460128945453,14.089661663280413,15.581316079335094,-31.236535507954137,10.753078155902351,-0.9930317049733769
0,0.66,747,11153,4492,4270,9641,1343,54.70535610919079,-34.29386265237147,2.2194597767975868,3.1608339398758116,7.953143677854957,22.17496506495587,-1.8418182492754598,-40.261031450940386,-33.26561164219235,-9.492446080427408
0,2.44,746,7629,12621,10262,13852,865,29.88598268835639,18.533050815053148,-1.9536352927743998,-32.917597158373376,18.208728629506254,-3.5628455252200917,7.442772698842704,7.713464253583428,-5.730264926235269,12.764264207455643
1,5.72,744,6752,14181,11648,17977,788,-17.356992870166472,-2.354950469022874,-17.353816046884788,-3.950909133098974,3.5231982746372386,-8.814629390542818,0.15363105546212918,-0.8182290043191178,5.723056718654164,-8.69425416524287
0,3.39,750,13552,18763,12747,7307,877,7.729956780493791,-26.696383887275047,12.1192637155933,17.31084340698751,13.355088359805444,24.12034988842815,7.7655500803635835,0.3368457808676861,0.3751019712551575,5.5429715048038
1,3.5,743,1446,2169,1460,5195,984,-48.04735447846429,-2.4989711783947484,6.311089505116339,-7.223856133286909,3.49489277043027,-0.8285741179253254,4.015600755283239,0.5660105295531507,0.6034314947247086,1.6691648465979698
0,2.28,749,6106,19786,13585,11169,765,26.994725944422232,-31.595251453393896,13.738211122270009,16.435022113307536,7.202823680893502,-9.48587639471129,-12.319425026687917,8.352403258744891,6.349447369772622,2.0953540469810696
1,11.37,744,2446,2985,2403,544,956,-54.666084497595406,-2.889425000011463,3.710615687390604,5.749467140530811,-1.8037373361856568,0.6535592131298968,1.2962542284217131,1.0693894171419063,0.5163996062363311,0.9658640683124263
1,3.73,745,5935,6705,4172,8319,1075,-32.59830748794861,-5.645848745981808,4.640057647949372,4.565062160749965,-9.319265198208893,-4.786398191827278,-8.118143253736427,-1.4914685210183591,-2.0116455533361224,-1.0404506797444693
0,0.73,748,16599,16550,11729,8400,2352,50.80163390388992,-22.548989587059715,33.40088778846558,12.622381762093301,21.858825385087833,-22.88386759438744,-28.620788280591274,6.554850749147,7.061052614934559,-16.680583716920257
1,0.9,743,18722,18878,12691,9685,1183,5.379248648157123,67.81434069989511,-36.361415035109935,21.70530763587604,30.088983817729005,-19.25471614529464,9.985840681935295,-29.021213931629077,14.05445587960163,-31.635855691073726
0,5.45,743,6608,1459,2204,12630,1497,21.310281145941016,4.284479585585508,-13.913057897036385,-20.734322218716724,-10.02747828973558,-8.027591482080824,11.834755396728456,11.641090144159149,-0.7208056481676678,11.134560251403904
1,5.61,744,9905,2925,3195,6504,845,-27.669591098070864,22.698990770311973,8.091093468357682,-2.3602149113052096,-9.582828977136257,3.860175178386192,-7.920060378346084,3.218904820610141,-3.0752113493448547,2.943882127738962
0,5.04,746,10067,9130,13092,8939,1091,-10.153398946778323,16.621850263813425,1.2758408700226775,-7.885398299087415,-7.83103580484733,-9.509852167794014,-7.558476776160421,-9.042978997871606,-4.554263025857063,3.2551527178681186
0,0.92,746,14266,19140,16338,9943,1382,44.8728176196483,65.1413211268199,25.32326145854118,-10.317408626236256,-11.546769157446839,20.940366598723717,-24.15859057614082,-0.15393338539643417,-0.5040924084533593,-5.06293847177994
0,6.03,749,13205,16505,9596,13962,612,16.389539233494908,-27.513270763560826,-2.858545906414607,-22.84586094586497,24.14287716246547,-1.2528690829871938,-9.45318779767969,-11.862559777376493,-10.881649614158146,5.624146117138076
1,5.02,745,1707,3209,2014,13551,900,-23.217866271994367,-20.213312211966407,-15.104392294219064,-16.839580451447127,2.5938272931328905,8.699702686409207,4.444062296494828,5.693895539348063,7.936355346683742,4.821391072540194
1,6.33,745,3252,4113,2748,1330,1139,-50.1296201090716,-2.400792545136478,8.690089276530653,4.0979653921249755,-3.572972790784137,1.2537367610770116,-1.0951422691334578,-1.017755360930659,-2.8031104387401236,0.5514449543758456
0,0.83,746,9769,17506,16893,9509,1645,42.41073187292388,46.97400189292953,-14.090635349137138,-29.01933623938769,-31.68074629989806,5.670351946204414,7.384996668138155,27.62047191141638,8.018911020233494,-2.3483881907756228
1,2.54,750,8237,17383,12739,7741,845,-24.973119561492055,-22.07483449844791,0.3435294951052561,9.028950051106463,-4.130167473852425,8.05694294954175,3.3709562639366837,-3.8449998482126193,-4.08725361669243,1.4094501479446835
0,1.57,748,4026,4391,5860,15298,1900,38.94411352620407,-48.84994010565863,-31.199064498922926,-20.549100297130945,-6.435986355362696,-8.366118910228344,-14.658709711228926,-37.133804777373676,-2.2354036086798805,28.1658834873979
1,2.05,745,2463,3382,2309,2322,1247,-48.61260506200289,-4.169970808484208,6.468541738112442,0.6799099912143716,-1.5641200205799015,-2.2018733773082055,-0.5746956844499783,0.41603803832313707,-1.570253113754468,2.4987568678262253
1,6.06,747,5899,3953,6165,3590,3705,-40.39525270520916,-5.854012550421004,3.3075253132813818,-0.9659379250755279,-2.7344665704337685,-2.0433748188260012,-3.178551679110294,0.9155916730257174,0.26663435415872416,1.0388886432770446
0,2.09,746,15565,18087,12474,9657,1549,48.39183378952357,36.72711909760472,13.907049521713743,-28.03937826869316,-26.330704562558857,0.5944201165705129,3.38671224826508,-0.2848086730934117,16.22628285883533,-8.899226118619561
0,5.8,748,5839,6756,7902,13660,1426,21.113748140207797,-28.348472326128945,-17.881266553363716,-23.30018541275097,-3.3315397987905193,-3.94962314214733,7.256770736658222,14.287947698223887,7.729366386965888,-10.061057456753572
0,0.9,748,19586,19659,13718,12874,3125,76.76976106225786,-18.57472951280007,45.73750683071167,18.388883898552105,15.036692084404008,-15.6793436992967,1.9863120970200352,-5.599447720361202,2.214772057848965,0.6898246575644219
0,5.0,744,4693,10418,7839,10262,1625,15.388236933982888,37.5697340239956,-11.024096115898017,-12.56870921160146,3.7676233740987586,22.4087339555559,-9.356375229496425,5.050658568959288,11.066276504599859,2.242937244944209
0,3.04,746,14008,16902,14160,14613,891,26.458453761938937,10.437865237440624,-3.9861069332848333,-18.993956236447676,-14.867599476849293,3.9656298027115615,2.319536488873115,3.5406142059979495,6.878289960618364,-2.940653763990515
0,6.1,744,12916,18650,13463,6632,910,-13.384195517907433,53.509028974975095,-31.501240729587764,14.820625134453495,13.415595448023202,-6.056024107008803,1.0637161009118123,-0.7711386328915529,-7.412834644273524,14.164689084451263
1,9.12,747,8945,2227,4172,7761,1080,-36.73526910479662,-9.141327034205833,4.448397359162089,-1.354093770626725,0.7109773824008636,2.78739256361425,3.0954585020072236,1.4104502610905838,-4.1089869967361885,-0.11244419928756198
1,5.11,745,126,7973,6770,2795,1079,-47.410535142448786,1.7173279802789398,3.282071990319832,6.338350751767185,-8.184000215708364,-1.1334150114905603,-2.2523040257982188,-1.5967148108797464,-0.06729922495306664,1.6791787685813566
1,6.25,743,3230,2226,2126,19266,1087,-24.261799444458816,-8.297152024539459,-3.871843723409456,-5.811116111277056,-3.5154930266469373,6.385215785121089,8.20696026201553,6.744446183394248,9.391761807277533,0.7107237226671593
0,0.87,747,16390,17955,10553,9028,1231,38.287209719653866,11.523839688311943,28.30145340496307,-26.744116586127063,2.1468245315615215,-21.61801109163161,6.674072400737828,-6.4786314551863295,-14.167389340379119,18.478592491866035
0,1.32,747,16474,8114,6854,8562,1144,47.93820750635767,6.880476933788649,38.54810027251823,4.502387582359606,8.30275015625608,-11.022194391483284,23.39612101295809,12.98385453731157,-14.31637517686107,11.226965583845999
0,2.05,751,17546,16803,15676,9637,1251,48.140467968646504,-55.01573111280542,-6.210894665996243,38.8563791749893,-23.84029854266479,-22.81790255329867,-21.405929758454015,10.432020105428249,29.486329048390154,7.401781980638261
1,4.63,742,786,2114,1838,2098,1140,-47.48647607538822,-0.9175178004854635,9.28746806723769,3.7363697504741205,-5.71896936962275,1.0956145278585283,-2.4860231031037587,-1.686990278608761,1.0166938823974145,0.09553111860258978
1,6.56,745,2363,744,1881,1506,1740,-48.44263030630448,-3.907084497910965,9.831660818006258,6.229305357065036,-3.6253717848844227,0.5106502764628702,-2.2142043871047323,-2.4025657725224723,-0.262946058460282,-0.2925834589587371
0,5.55,745,4955,16667,11409,12549,963,-4.2936676576798725,12.26741973609971,-2.9987667187604417,8.95914421385267,-1.2169118603321798,-1.8394016607426262,10.506423601048121,-1.274929237719535,-7.6804464129946375,-7.3171378733792505
0,3.1,749,5273,9790,10362,9936,719,0.6879985047178888,-24.505921441289924,0.7385967872755186,-3.3817622728234187,-3.231862100481041,-6.70306785193043,13.292178734021139,1.8159578594412666,-2.8652812394723743,10.782823557677366
0,0.51,740,18050,17251,11112,10156,2845,-24.6487836196251,54.16626593414371,-37.414873812474866,27.732421990266932,26.362384741511672,-19.21701729414134,14.39484085121193,-16.19866989413778,14.587051113298159,-11.21182321969592
1,4.73,727,1339,1727,1126,2940,1030,-47.757237269306515,3.0698923475933704,11.948456191379858,-0.03422524821849334,-4.095451189807245,-2.0083636605316357,1.0757204114404335,-1.6490249706676612,0.5343539374812534,-2.8356992339630276
0,1.17,744,14308,4542,3007,14445,762,28.305900431042424,-3.5984959595459225,-15.944309827922844,18.623883016451718,-18.014803704809594,6.24883182661262,-4.34778964273087,-1.9038152294158488,-9.426725858545048,5.046485693798854
0,3.32,751,7347,19061,19264,7577,799,10.182424437123721,-32.19566199877956,9.630396499716056,33.43919869636192,-6.451683560723353,12.143874734848955,9.210646636462066,7.743277403796761,-1.7500240715298647,-2.626882917190695
1,4.98,737,685,1541,1404,413,896,-53.50637791501818,-1.3309601705390528,5.653473283881322,5.1389570174496,-1.7240420559584386,-1.1764863578187053,-2.043615396570696,-2.396410103762106,-0.6038830944968093,0.04860137867755094
0,4.83,751,9917,15562,16628,6713,780,-15.485924852900276,-21.377121244159508,9.932188573524655,17.238286545991038,1.3795491493460539,9.339884398510355,-0.2462644477822153,-1.7320907120119704,0.7647896664868364,4.95583027576599
0,6.7,748,8070,7762,6784,9930,1371,5.8923898372492545,-20.948031068274975,-4.914416105884202,-8.141725366672418,-6.547294415861416,0.6359108541676111,19.200406788148936,7.605809873436501,-7.096072657312562,-2.640884923491718
0,0.76,746,10677,18303,16214,18642,2491,61.47092938429617,29.284948347778986,-6.7962977019915005,-14.134273627460553,5.619317831387751,-4.228914139008094,-28.23117022619259,14.10027293854825,-3.7866206356697854,25.041669368861566
0,5.09,745,10559,17314,13127,14805,899,-11.763614060600164,6.408470933937192,-3.7547935731183713,16.02419806472837,8.589080398241121,-4.6121730634476386,-15.9939848171662,1.104898370000436,-2.7337393468199873,0.692362195154888
1,9.52,739,2833,204,1318,2325,1197,-53.57495375976508,-1.5249512018191211,1.8378103160223818,0.27018224209894787,0.5195330246492921,2.6751320455820724,0.12825556516698203,1.7612873045713282,0.052614926315770846,1.972894893522283
1,3.59,746,301,2421,2610,9430,908,9.559960362920256,-29.358613606034865,-11.952093662776182,8.429975447118052,-2.106328514487176,22.753932173295457,9.102020619921472,-5.736800576716305,1.3060893147927883,6.9523119349050155
0,1.12,744,9757,5310,3000,8897,903,29.98968901057738,46.98285898246496,18.02170592830738,-13.584245937768092,-3.1636457644986105,-10.610531038236577,1.1528506430987555,-4.095594846131833,8.064298778163602,-1.3549428416348015
1,5.98,744,1720,7480,9653,1872,1090,-54.735451371701444,1.1906130566229907,4.063452355145266,8.651966967295664,0.5376151661763822,-0.310602854402434,0.19285011195170407,-2.0881113119324337,1.897218535219297,-2.3703112881637467
1,5.66,743,1137,1806,1265,2395,1139,-47.252501673629396,-0.6092476615435305,12.461415776901706,1.6849590674779216,-1.181134832530475,0.9575749300121358,0.26037823869007765,-2.355237963712362,0.08302440444101515,-2.4925524546198354
0,2.85,745,6855,3189,4670,6972,794,28.466892464164555,3.2842073615735057,9.44328007758058,13.709024486170176,-22.556214848497195,4.659445402565295,28.85000609892167,-1.0001823009503628,-4.130900845394795,-2.969852935963775
0,2.52,749,5959,9463,8055,7778,830,10.446226493958159,-33.32409446077791,-2.782050052522511,5.550669806447744,-3.428284181842372,-16.52288699136716,-17.757456681438146,5.035746407638916,11.906188798437704,-3.6514889171755036
1,2.79,744,2629,2733,1772,7052,1097,-36.246637662072104,-6.164656483672758,5.639094629118681,-1.5784789272967668,-0.1778909630503041,-2.4126568857034,1.9750773695753898,4.571431060365721,2.258218365775424,0.6793845100905381
0,1.99,745,17804,18141,14673,9858,1177,39.46331294158973,86.64245959829935,-2.037019196873877,-0.46441116247024183,-10.045698060216102,2.7403877115251376,-20.385875482550336,5.961183876909183,7.952809828607888,-1.3849856257235647
0,4.16,746,15517,19026,11656,10953,723,-2.930439658888453,22.873664425837383,10.91930503898112,-8.299414647268488,-4.987769267091404,-3.941289230615573,0.29546610500411247,4.8641452939083925,-13.415872826438878,7.74741065336417
0,2.06,745,2494,13982,17729,15988,2253,41.15232448431779,13.685975630534024,-54.84995254764139,-15.97993334959983,29.822540749251118,-2.742492641870522,-13.591472994654263,-23.195902123185032,-4.039440499026553,9.17570246930095
1,1.5,745,1086,6018,3506,9063,722,-1.106937674619095,-0.7957750170430242,13.317499834477875,3.7637064958613995,-4.905673410183304,-8.921037317409791,5.990640842112401,-10.689645391253345,-4.286121254089407,-4.0346495900422665
0,0.78,749,18511,17777,12236,11182,3256,64.60058565739361,-29.273649611579025,25.632415757675297,5.731423933718296,39.572923162446564,31.77651587761307,6.726571997822618,-11.402158558780872,-4.53890129987087,7.883997504705877
1,8.54,742,5220,8978,6058,14556,1029,-25.78103412791872,8.967677966655607,1.8527925478729035,1.1236228586418744,-1.4318768056882873,4.32231474389088,0.27896373844463745,2.644217062316331,-2.324878675414945,-0.81836864905309
0,1.75,748,16430,17491,14577,13270,1410,60.00177358280756,-7.603068911364837,13.402436663186032,-13.27996769057178,8.425061192519273,5.266053157152852,-14.778328099202968,22.03958494931541,16.295139395327325,-12.907770005203457
1,4.66,727,882,2100,1867,4752,1126,-45.813397205234644,8.075867660111735,7.522737952701405,0.12343593734890772,-10.75929256489505,-1.0491983857125147,-2.171722426845613,-1.508679720125526,0.09806670057709135,-0.29983099906524696
