FP_IDX,FP_AMP1,FP_AMP2,CIR_PWR,MAX_NOISE,RXPACC,PREAM_LEN,CIR_PC1,CIR_PC2,CIR_PC3,CIR_PC4,CIR_PC5,CIR_PC6,CIR_PC7,CIR_PC8,RANGE
744.0,11230.0,17043.0,11734.0,747.0,404.0,1024.0,3.53448424699571,39.673251869921,-27.79665281797155,2.995174495359551,-6.580622631873909,-23.79114764503408,18.45079102036392,-18.139537902468525,1.6
746.0,8578.0,18456.0,8247.0,1828.0,263.0,1024.0,31.840048552472496,67.17512546610152,-22.388414236845783,-2.384114555590551,-22.332781500395985,7.144921943767375,-12.495617293322589,16.197816505262686,1.89
748.0,18714.0,18461.0,11825.0,2732.0,292.0,1024.0,66.46853758813484,2.877890395300033,49.975187646079405,-5.154075205546272,10.56999876201129,-22.58279111598678,22.29536010163571,12.453749757622226,1.13
750.0,10263.0,17872.0,8880.0,1361.0,449.0,1024.0,5.960091444236002,-25.974232720678422,8.42568142459977,12.927996192654854,9.254925368853597,0.8293764747570425,-14.485834894433482,-6.257487503568383,4.46
749.0,16561.0,17892.0,10731.0,1487.0,263.0,1024.0,64.51205843875883,-42.54904813090079,20.990198170305085,44.26701477423431,-0.8073035101123532,3.5906442815357944,-7.924865990926867,-13.072599087651083,0.71
746.0,16946.0,16589.0,10355.0,1681.0,271.0,1024.0,60.71405480536965,18.07949383540217,22.057172492817365,-23.18981718032573,-21.463487309786537,3.0547720734829875,-10.407810633901716,-21.122701361385666,1.42
748.0,4846.0,8916.0,11448.0,1706.0,387.0,1024.0,23.640209524830084,-29.74524866631778,-11.581887830459353,-25.61332540590301,5.062377140615388,-8.778476008390847,13.170760017789393,-6.658512858732758,5.45
745.0,2019.0,11906.0,8347.0,838.0,335.0,1024.0,13.03617536012517,52.243456483570654,-8.085538996388271,5.092515557133763,5.573543556401537,-8.28546436694378,8.15266709550839,4.408747491730996,1.7
748.0,6447.0,3543.0,10685.0,1596.0,271.0,1024.0,61.48095044178968,-49.347899521598485,-9.503414371362048,18.71436442349795,-18.746322013695483,-10.610363337974196,-12.519677683829151,-14.386541983877082,2.62
747.0,17649.0,17534.0,10491.0,1344.0,273.0,1024.0,65.79764104662019,33.646650404172426,40.46277361103156,-11.869043834125597,-8.441899553933107,-5.082215214505076,-8.072440635101529,23.708432418906,1.08
746.0,8641.0,8955.0,10032.0,808.0,389.0,1024.0,21.94756036280747,-2.7816822436741315,8.571454344540136,-4.084371164336582,10.312013026980464,26.90026295483949,-8.11302288919336,5.629221785737236,5.57
745.0,7160.0,9902.0,20276.0,1955.0,429.0,1024.0,45.3666662767542,0.2074527103261916,-20.29222629125536,-7.92409607285921,17.65839798051766,-7.47066857465258,-5.570854339080601,26.019517298750586,2.33
748.0,4471.0,17973.0,8514.0,1148.0,290.0,1024.0,42.33064215331803,14.783077977140838,44.291816363741816,-21.261739009199317,2.125586649382372,-15.616587796936123,21.470555466331763,-12.84554201189832,1.45
750.0,10607.0,7727.0,24292.0,1257.0,577.0,1024.0,5.452412023531069,-38.06647803069491,-28.69252014926025,-31.237481552424224,8.697135620013796,-3.904961347937051,1.6911205755844532,7.655518360867556,4.54
746.0,19835.0,19301.0,11463.0,3242.0,294.0,1024.0,55.71306362936468,58.6529828385617,29.95772688525551,-27.148914865044468,-11.527502585833767,7.251059908824027,-1.9535600390403145,-0.3099553479721845,0.79
745.0,9926.0,17307.0,8612.0,1366.0,343.0,1024.0,16.390038960241263,46.48819668328344,-8.173583610521055,5.142406026471342,-5.847927296584548,2.692645626343185,-13.47426305114822,14.862342885342532,3.99
748.0,6607.0,12614.0,9141.0,1012.0,580.0,1024.0,-6.793474862777255,-5.15630835329597,17.578212126490648,-3.394884083630155,-7.351188032792853,-10.264559053352167,6.613816600821907,-7.947275453326286,4.7
744.0,3485.0,18739.0,9902.0,1294.0,273.0,1024.0,20.969831167302203,69.5357416692271,-44.97508542883694,10.183288824942988,15.296967871319175,-8.475642460784677,9.508278782803265,-22.57030790641118,0.53
743.0,3554.0,8113.0,14673.0,961.0,884.0,1024.0,-19.3982183286934,7.846720093775136,3.0168589124101977,6.127360487450699,4.265671544834622,-1.9860298393892672,-1.2610297690735484,0.0087800654409562,3.31
746.0,5480.0,10610.0,10545.0,760.0,397.0,1024.0,20.38969779100186,20.623528453001388,13.65749232764437,-2.939429037113052,11.95676459733844,11.452385038573208,-20.51056454479116,1.0917737259329483,4.36
744.0,17712.0,12409.0,9265.0,832.0,340.0,1024.0,9.99227847561619,58.079185135572594,-22.751190750320763,13.93663719528648,-5.6494553182956055,8.964101546368981,10.847809729920236,3.9968249831752263,1.75
749.0,16577.0,14539.0,8201.0,917.0,283.0,1024.0,49.60683707763866,-20.88043362638006,25.09890928978371,18.53017759761878,-9.097663581106492,-4.12564236725566,24.40495223808211,-4.378362803056488,1.89
750.0,13470.0,17376.0,9967.0,1339.0,267.0,1024.0,58.00900371968076,-45.76096684851728,12.064697175291274,29.568936813218397,14.813734993996706,0.5455700658026026,-28.050049148451617,1.2506924893052629,1.82
751.0,7472.0,18165.0,11647.0,913.0,338.0,1024.0,39.46147702337009,-52.64984143231116,-10.23226280516898,27.85457819689188,-15.475626884767443,-4.292868621453101,-7.2748830843932755,-1.2690039503987272,2.01
747.0,2705.0,15477.0,8400.0,734.0,288.0,1024.0,39.64546812065719,29.693257918756444,40.27140766948831,-8.099863104508794,-5.670462659847735,2.054471878625612,-6.481604747110379,-1.459508270126832,2.65
747.0,9419.0,15862.0,16176.0,875.0,459.0,1024.0,33.9124685103301,-3.181094546491062,18.094614926037245,3.17802722278386,-6.229104534863019,8.75760458352897,16.537789389046797,13.14686310042736,5.89
749.0,10836.0,17357.0,9572.0,1139.0,267.0,1024.0,61.09294496363038,-16.17685166271721,29.021117585888778,-7.831577312050029,7.765271208994683,-31.805192078636654,9.948096620895695,6.140952789287774,0.98
750.0,15991.0,19430.0,10068.0,809.0,469.0,1024.0,6.103793759070922,-26.23493170952699,13.517439395447536,17.783796744586354,6.288114602258056,0.5228393472736446,-3.513214269288569,14.091940278208586,2.43
746.0,8011.0,20292.0,11654.0,949.0,495.0,1024.0,2.5623972279225686,37.5159059962551,-11.80930089057631,2.6289276174412484,-14.8969580944347,6.463237261202634,-10.976220714929566,5.727491225288536,3.76
743.0,12956.0,9726.0,11954.0,817.0,440.0,1024.0,13.03477648284715,32.969174439188144,-2.799586177452652,1.7766604817095946,8.840878164262133,4.461939739910085,3.4090472946856503,-1.415943899777167,3.18
750.0,18309.0,15979.0,18301.0,955.0,466.0,1024.0,28.978648768706545,-37.13097433607749,-7.5378719299470305,-5.142954170409583,4.04183284311768,-3.681420489401439,-1.12590239400297,8.004889837901976,2.93
746.0,5454.0,19921.0,11783.0,821.0,502.0,1024.0,1.8520634668230629,39.91429647936821,0.1449444663935869,12.388409536927664,-10.555142515676671,14.681722746005113,-6.439999091111416,14.979051197057023,6.1
746.0,15604.0,7977.0,8103.0,915.0,352.0,1024.0,16.568043763123605,26.832945526285048,19.66810800720073,1.7191055428345234,21.35495792636227,-13.091711739431103,-2.544435569133157,12.29429971501778,4.91
748.0,14353.0,5168.0,11667.0,1397.0,273.0,1024.0,55.99880156271883,-51.61235118773071,-19.42187383469227,8.669041252128654,-10.795245990793989,10.723135562175608,16.37652514718652,-1.3212243902594465,0.97
749.0,5853.0,18631.0,8075.0,770.0,462.0,1024.0,-2.247986465560877,-6.340335368459071,22.83869843271071,-11.177283179311864,21.01748440834913,-0.8383276532244924,2.9642144094211567,4.626965797887925,3.76
749.0,16851.0,14907.0,12905.0,846.0,661.0,1024.0,-8.07280633628241,-15.47600125954641,10.094222217230994,0.953430414644216,1.7799540866713106,2.091458484824977,14.273448866731956,13.325739997101737,3.9
748.0,18295.0,18073.0,10757.0,2235.0,267.0,1024.0,67.51880511667575,-2.347329550077756,30.98829762086189,-29.39570166564203,16.86403383497178,-13.705910989335496,8.61898434296485,6.301271173520054,0.86
749.0,18456.0,19877.0,9393.0,1340.0,324.0,1024.0,38.744287718711256,-27.378623669134218,24.213410434246946,20.1489195871992,23.027167145962363,20.17818362338331,5.840089982750609,-0.6948996213159832,2.17
750.0,8233.0,10191.0,11749.0,885.0,474.0,1024.0,6.709202537350031,-35.298913873435204,-6.163768831621072,3.2199832268453084,3.7478007939150833,-2.217378336664604,-16.808958326684433,-13.839749557082778,2.39
748.0,17307.0,17226.0,9367.0,2944.0,260.0,1024.0,64.25509437900718,-19.802336447001064,40.686678170344976,15.634373835510525,18.87293879426132,-20.194004816703817,-9.304597937268436,0.5564793449282536,0.47
751.0,18857.0,18684.0,9661.0,2848.0,278.0,1024.0,41.7593748826179,-57.71658919635794,-24.9054097875611,22.23649694602459,-23.491467460955494,-1.5180341589628552,15.680475432544377,27.291158279651956,1.61
748.0,19303.0,18270.0,8882.0,1187.0,284.0,1024.0,47.52652921800705,-15.755881934348244,43.54200172326627,25.596325313457964,27.00324670439493,7.420824374628859,2.9717893671869757,-2.629465286748575,1.43
746.0,5961.0,17205.0,10319.0,1636.0,282.0,1024.0,54.58791676524452,46.156421371600125,27.48039811287773,16.57164824725032,17.502004497833934,10.04644324479323,-18.07242196400311,20.87488585044536,1.35
750.0,9002.0,17055.0,6860.0,909.0,295.0,1024.0,22.23082895754424,-45.7358590735317,-7.140007231508426,30.61616277743261,-20.51492510059136,2.4857319607650616,2.489553453829583,-0.6429384364534488,3.24
745.0,18500.0,18636.0,12981.0,2012.0,307.0,1024.0,45.14705683887908,62.02755057013329,-8.663696317728053,-16.26320134161834,-20.935186310427987,27.55742789184033,-7.817336837553252,21.776943090997836,2.4
749.0,11581.0,19296.0,10118.0,1870.0,321.0,1024.0,39.7685197284333,-19.929793801027504,22.049734503524625,-7.040478155669562,36.30437056635324,19.532558508316782,0.6163350128945287,-1.326437746030496,3.53
749.0,13516.0,16366.0,12322.0,780.0,516.0,1024.0,11.42172992844845,-13.928177755832056,14.567993644461527,-5.620761327362364,-0.0862332220198015,-7.291022523921537,12.915605874614892,-2.998559332879652,2.95
745.0,12667.0,18562.0,9156.0,900.0,296.0,1024.0,29.413463344920444,58.05644145688131,-10.761616361632283,21.01168328335637,14.5776834175937,3.423814022532384,-17.260261940481556,7.864743640690071,1.5
746.0,4063.0,11862.0,11295.0,1500.0,316.0,1024.0,56.12999623875089,12.784232163837114,24.92691552734538,13.829941684746856,-0.3528852535606813,-16.455599273090805,-8.775492712236328,24.66337294623468,1.64
747.0,13925.0,16813.0,10711.0,2104.0,265.0,1024.0,68.08532258511941,23.7502686934246,28.80150156911972,-6.514435083996284,-21.2344149542202,13.401834037181125,-8.445197699248826,3.082621899237656,0.64
750.0,18203.0,18743.0,10656.0,1399.0,270.0,1024.0,60.62888943537477,-54.07900217728268,-1.0558983432695823,33.94675854817845,2.148012411669165,18.66508073116148,6.851900829030069,-5.079997870589721,2.21
745.0,5672.0,11389.0,12836.0,997.0,364.0,1024.0,41.12078109800136,22.58369143050694,12.88575443311298,10.189187719193315,23.86440290075121,-3.94140798094515,-3.499704260204585,-0.6031079498316329,1.13
744.0,6919.0,4981.0,12526.0,1605.0,316.0,1024.0,52.9857142220551,6.701699599798472,-22.61916338310789,14.2087796007493,13.099416914818791,12.326061247619316,13.53085189790235,-27.265146748568167,2.49
744.0,6676.0,7591.0,11516.0,1135.0,741.0,1024.0,-17.599596273241573,6.456267390927303,4.301623031845642,-3.041613584500377,5.900284651678629,7.960917813744927,-6.618657408456544,-4.740592502904921,5.06
750.0,13839.0,17727.0,6667.0,1510.0,277.0,1024.0,27.18942388035234,-39.146876913946144,3.1305935415129484,31.078622531742543,-9.331602807438584,11.128858964729291,18.63116201484985,11.958822159960626,3.65
751.0,6909.0,18008.0,7746.0,832.0,385.0,1024.0,7.692048760651252,-38.07934284190747,-8.537592789055878,14.71605157779213,-6.988677420957403,16.461817676345994,10.699314064044689,-3.284798697677,3.36
751.0,51.0,11723.0,11994.0,714.0,458.0,1024.0,-2.7535184237447266,-30.12877636013485,-6.405828579720617,0.5641105106861448,8.914612706035578,24.965948280170565,6.289630472653529,0.942716699151214,3.36
748.0,14018.0,16625.0,11601.0,1395.0,262.0,1024.0,69.06895608628531,-18.406822994435,48.1664832355784,19.49944321618178,29.34309244161427,6.30299914951041,12.84356300095121,-7.900914052737324,1.07
743.0,19187.0,18945.0,12578.0,2211.0,283.0,1024.0,7.969107271854066,101.27975193145934,-35.446508868486234,23.917085834000886,21.11863676683494,-11.783670735680252,13.127053297016133,-21.494277160048096,0.57
749.0,7992.0,19072.0,13145.0,2641.0,284.0,1024.0,67.79119298266684,-29.341432639577995,19.477697037910644,-19.28918992422185,48.00921115757284,-6.868706020225904,-10.718631123938488,-10.744648427212452,1.0
745.0,7686.0,14773.0,12170.0,958.0,358.0,1024.0,23.82590098007833,16.545277722712783,-39.75014176983535,22.209760282793937,-14.587899838047893,25.095165106401566,7.084186096148567,9.984855440244678,2.05
750.0,13147.0,14711.0,18202.0,2005.0,354.0,1024.0,39.75223828616448,-51.15654822036917,-28.12239516117821,-19.634380986798863,18.618330342401872,32.225270487144925,4.661202787799916,-7.337633590515345,2.2
742.0,6333.0,7237.0,19600.0,1192.0,605.0,1024.0,7.098260410845367,-2.548915293198462,-8.971992109756338,-11.63909850078157,4.903080969201417,-6.026152384882492,0.7217555170275304,-12.033263540534271,6.72
744.0,6969.0,12129.0,8963.0,1049.0,304.0,1024.0,19.43634964404592,50.84834711439097,-10.41679585206508,-22.43324166555559,-3.460271690100983,-14.75254633198616,18.918506112152592,-7.4758157096144915,2.53
744.0,16906.0,14477.0,13367.0,940.0,586.0,1024.0,-5.664884968351593,34.49710459969733,1.8320604494729635,8.098804779941085,8.814022882990653,0.758877018301227,-3.706062717810744,4.709667137247712,2.16
745.0,16231.0,15520.0,11937.0,1524.0,280.0,1024.0,49.11399718857856,60.93273557368968,-1.8770163570838032,11.681855953233365,14.296496144671988,34.30048333253026,-25.820013568040142,27.5558485656408,2.45
745.0,5054.0,7151.0,6351.0,1009.0,530.0,1024.0,-17.520148403241475,8.691410446379322,2.402526865985792,16.518586257354688,11.963338644878077,13.313243540455863,-9.55421513182201,6.9904313339199975,3.4
747.0,7125.0,17862.0,8669.0,788.0,389.0,1024.0,15.15487771068914,4.671818424660959,22.920901264261826,-4.80982569154033,-12.19077557612537,3.534615130170271,14.712417180751585,-18.865073185351108,4.47
746.0,13367.0,19430.0,15273.0,911.0,413.0,1024.0,37.17983556213012,16.03717129233606,-7.0885493783296605,-10.349972677955243,-12.861031798252425,20.64807871070673,-3.4109722785591723,17.91176633377163,3.9
746.0,5799.0,3794.0,16922.0,1002.0,682.0,1024.0,-7.844267038386936,-17.9835170349385,-1.113669264078155,-11.722508748762236,17.6203396944329,8.473259657811157,-7.083535414692142,-3.3887926969382334,3.07
748.0,19516.0,19476.0,11511.0,2753.0,281.0,1024.0,70.52790642668292,9.224206492707758,52.29654498884598,-11.026280485849188,12.980204039397176,-15.515252941481547,7.0925859812520695,9.523789110963609,1.66
728.0,5716.0,14672.0,9437.0,1738.0,282.0,1024.0,-44.833896019796704,3.794083403433755,-2.414768446209252,3.617625475914741,3.023885202762196,-1.87945048046364,-0.9172004774932092,-1.498347623907612,1.84
743.0,6493.0,6158.0,17493.0,953.0,511.0,1024.0,12.00786383960871,27.64854617932833,-14.838828869402496,-13.59375684765546,6.377578790422537,-11.20446326072278,-6.063051798016216,9.533022849902514,3.74
744.0,7882.0,13371.0,21776.0,1021.0,707.0,1024.0,-5.163547402935531,12.117001558448449,-14.48720094127378,-10.917511644423408,14.21828644845616,0.1647693027905822,6.647796891917638,-2.862073981326594,6.78
743.0,8725.0,3251.0,10456.0,1272.0,276.0,1024.0,43.64962761928524,76.75154264371012,13.815982140888783,0.2702608079409332,11.660801607286164,-11.03867684373707,-0.1245761654894659,5.582828802057301,0.57
750.0,12754.0,16665.0,8935.0,1493.0,305.0,1024.0,40.06016360403018,-26.98570982820697,22.797362606688257,13.088387534485944,19.272116595392628,-7.4043812259043165,-8.994136386610764,19.969111260135048,2.99
750.0,16631.0,18127.0,8282.0,1620.0,261.0,1024.0,51.86749941364543,-32.9605157138121,27.4771846236348,34.26692865566517,17.000331839786703,12.293212474071591,6.956079862705674,8.460279578848526,2.11
750.0,10821.0,8958.0,16423.0,2370.0,322.0,1024.0,51.00346582478848,-56.475311255289256,-33.76235323153801,-18.80666022435454,-0.7527313212694721,-6.48869554086543,7.143803479755867,-3.622348443628907,3.12
747.0,19919.0,19541.0,12345.0,2912.0,302.0,1024.0,70.30674284484597,35.83183201031734,43.72168648767476,-16.081247277423415,-9.593508656001342,8.557421706112763,2.8891940062800314,-11.775575741791656,0.77
747.0,3992.0,16266.0,6715.0,960.0,588.0,1024.0,-19.83138181199564,13.090822626233404,20.69645136320274,-3.891603211436549,-9.347180575221914,-2.977815091923933,1.3758726357862054,-1.3855867695467805,6.41
749.0,16903.0,16376.0,10755.0,2144.0,271.0,1024.0,57.59765542588772,-54.66241910416441,-7.728875606131847,23.75279502492543,-0.4437489616612579,9.013017224030872,-13.122567974377995,-24.362483053126013,2.18
745.0,16728.0,17473.0,11451.0,2733.0,265.0,1024.0,54.02704580031631,80.39466840940729,-8.118990156602319,-2.2810328529502053,-9.679286133720613,-18.39567564524929,-24.45224339902821,16.135368901058246,0.78
744.0,6077.0,8648.0,11814.0,1767.0,326.0,1024.0,42.23858749496131,21.43362612012029,-10.597612487832189,-20.488583499874817,-11.914351701806932,-27.30825551683171,10.597343908050766,-3.558002711766535,2.47
749.0,9979.0,17389.0,6553.0,1899.0,277.0,1024.0,32.39982370922093,-26.12383144909969,19.40914569409604,13.139460761369984,26.12740684837857,23.121993348626557,4.879472345099293,0.4870143271802777,3.03
744.0,4257.0,13791.0,15728.0,933.0,398.0,1024.0,35.21080206487237,17.156415334638098,-25.726717086803987,13.80462453206296,23.012814102521077,-4.053535518706964,9.33054097895389,-14.378435055358104,5.18
746.0,3772.0,18193.0,12003.0,1225.0,334.0,1024.0,38.70906179672448,18.759154346111888,-19.609591286634743,-19.36633280881688,-15.771771374331202,4.246283443301861,-27.702456089276488,3.3772362239755123,1.01
744.0,6753.0,12569.0,8186.0,1580.0,309.0,1024.0,8.016875242023287,60.88702735416595,-36.926638822809565,12.961411460858423,3.471752384222228,4.1098807974595815,4.462634560676463,-2.505134007206313,3.72
748.0,14307.0,5401.0,9312.0,1538.0,267.0,1024.0,55.55157749976924,-29.79661638850678,1.7852098244504315,10.41327460220936,-26.650973521551688,-14.960040728104284,-19.17964314995485,-16.52106976167323,0.78
751.0,15509.0,7578.0,10488.0,752.0,400.0,1024.0,9.718639540425228,-41.38472218090035,-14.27684631014627,3.7999868237401806,-4.990012081768252,-3.77454459811482,-19.72106409186986,-22.67013435385575,2.37
751.0,2295.0,17299.0,7429.0,1644.0,264.0,1024.0,23.080254964015463,-50.90414144999876,-21.34843077368233,25.39412922413235,-34.7589673383122,-13.306709780660258,15.555543475208454,3.7023715796607743,2.13
750.0,11815.0,17147.0,19638.0,831.0,515.0,1024.0,6.217843285685448,-38.74394050162036,-21.49001806250385,-10.36553750950243,3.6732070587864527,8.471463404106123,7.721306234155239,4.56096534755646,5.42
746.0,4652.0,5679.0,10121.0,1027.0,1024.0,1024.0,-30.38039809522684,-10.101158417549597,6.017496629587394,2.639171000793448,-0.2058118822857238,8.342756363313102,0.2618493350239413,0.6877989101037592,6.04
747.0,15389.0,4910.0,8557.0,1579.0,260.0,1024.0,55.89509689449085,-15.297330086568849,25.61825285651423,-5.737172103350132,4.003652014346934,-30.94763803569288,24.974359878348768,12.391611390012374,0.82
745.0,1406.0,13016.0,10123.0,1062.0,285.0,1024.0,40.1287062294952,20.262918061348092,-26.48451109933394,42.53922506655259,1.9733958228464956,39.62455263145754,21.20649467499845,-4.099176176558449,4.1
748.0,7959.0,5246.0,10888.0,1232.0,306.0,1024.0,39.69993830713999,-48.965903501268464,-19.731161935474947,-2.170646209426588,-10.155921769529224,-12.13943325063495,16.680578034114745,4.044838048107993,5.28
751.0,14861.0,1490.0,14110.0,1488.0,355.0,1024.0,28.53007572677029,-49.230131913092414,-29.340526936711857,-21.18195217097688,13.630035709910551,-2.5656576105892066,-14.456853987271025,1.921223133210946,3.14
747.0,7335.0,4444.0,14317.0,2079.0,342.0,1024.0,51.752645865624814,-20.744750087292136,-32.822842109468645,-19.18769443025116,-12.060544007277226,-12.643023890257728,-23.152323513950048,-15.151679510630132,1.27
745.0,12298.0,11580.0,10778.0,1336.0,274.0,1024.0,58.21513812181725,21.547889053747877,-7.423303956458253,-0.0533849238939579,-3.2049824500612702,-21.255429558971866,-40.60947598490139,13.913845976109982,6.02
745.0,6820.0,5887.0,11507.0,725.0,439.0,1024.0,19.263023537438063,13.849518597912455,25.736263122464223,2.15505869558943,6.012300826659866,0.4658339968325761,17.20532005179544,-17.846596293703747,1.8
751.0,13041.0,15109.0,13886.0,1951.0,304.0,1024.0,42.30593838006048,-67.1577423472152,-50.14008685676741,-9.786233257578084,-25.675456284867035,-25.200546620314004,-15.515690211138509,-16.04196573502965,2.46
751.0,18237.0,12921.0,13090.0,1926.0,283.0,1024.0,49.8125833051642,-68.53306572682158,-35.894845994913574,19.37997988113066,-37.65438081212256,-24.039015227023004,-0.3551249146912412,-5.387490143919884,1.29
750.0,12057.0,16734.0,13149.0,724.0,459.0,1024.0,10.859035652077376,-37.03462670661607,-13.96106055632567,-2.55057739708312,-4.067625376510762,3.962670014857152,18.46569281624364,13.636710230548715,2.92
746.0,17499.0,17364.0,11918.0,2250.0,271.0,1024.0,63.76947447983988,37.96849874658299,4.313061245574621,-10.192008072573795,-47.85529532549685,7.237266464820724,-3.9353730642805904,21.68947844227145,0.68
743.0,18727.0,18471.0,10177.0,2121.0,273.0,1024.0,18.503410468386143,71.0518034908144,-36.4862304173744,36.34498927871881,38.12850969036908,-17.9151979445562,11.811368015883671,-11.008830874999608,1.78
745.0,3834.0,15637.0,9915.0,1095.0,267.0,1024.0,44.12083714194229,69.27193978580074,5.025658775598625,-13.390349691780818,-0.5903345747379253,10.2267142930041,12.104450886031202,-4.359005954763237,2.75
748.0,12981.0,14513.0,16377.0,1008.0,404.0,1024.0,42.58103339296052,-25.981288298280067,-1.9613980444012429,-18.72605112067831,1.5796298787600114,-11.087495569284002,-4.089893151114212,-2.2425801569589567,3.41
748.0,8059.0,6527.0,15775.0,1272.0,399.0,1024.0,21.6013893595106,-24.57362947803665,-23.457423957649304,-43.16511672851972,11.75619136900464,6.619758955965419,-7.258286943143983,-3.850591004220248,1.74
744.0,5024.0,10202.0,10758.0,826.0,438.0,1024.0,7.9681305990725475,24.707913774121987,-5.156506615414785,-11.800955807645089,-0.5913549196737148,-7.8903862320213936,12.627846071511655,-2.416741335784643,1.12
743.0,11653.0,4508.0,14877.0,1139.0,385.0,1024.0,36.11442033980541,23.080092675376655,-28.680629483423672,-10.56068461190215,-17.663064513377105,-13.877050183701298,3.581938242619427,5.449585479798624,1.92
751.0,6869.0,17134.0,11363.0,1608.0,296.0,1024.0,40.77320304731252,-52.05096166888106,-17.58770571010278,4.185442937290738,8.051785791237858,27.85110235380294,5.54155705414516,-20.44032861995313,3.48
746.0,6260.0,18461.0,13067.0,1385.0,343.0,1024.0,47.61108235221715,30.02823630918993,21.982409625360983,-24.744225286921576,8.66139357122172,17.816296070417877,-7.9637410813725555,-2.975901135257616,2.2
746.0,8374.0,5523.0,15932.0,965.0,737.0,1024.0,-10.387575247743378,-11.008788977413513,-8.544587653965172,-5.380154252197204,2.3988505078366624,-5.839339822589835,-6.876879343250147,-4.076436815553012,2.46
745.0,8125.0,10398.0,10872.0,752.0,483.0,1024.0,11.862402065989048,-2.056971207984497,-6.003065727488507,14.39984484589239,-16.215117510780097,-2.093301581565956,13.207993467837808,13.748524224479322,3.46
746.0,12780.0,18205.0,7110.0,1573.0,328.0,1024.0,15.933868237715531,32.64548202661158,-7.886384931775235,-14.639597473738176,-21.21791797337787,14.1164965963504,-12.27454071345404,3.3071114291622865,2.94
748.0,9821.0,16853.0,9661.0,792.0,307.0,1024.0,41.79635601130963,-22.099671979714945,15.150349240159665,-10.703574587608813,16.857082661108773,-15.418055737367116,0.4419764914889458,13.677466658097153,0.93
750.0,7377.0,6748.0,6442.0,1491.0,321.0,1024.0,4.667540902106652,-40.59485793684532,-20.004673797542832,0.9487036830664408,-10.458358441652084,-5.060522572716959,-14.468989348997424,-13.675783390650116,4.04
748.0,17842.0,10294.0,8781.0,922.0,309.0,1024.0,36.25905520403995,-17.899758104368935,25.267684570251298,6.154418376919002,24.03303772857496,0.8531469829220873,-19.936179715539463,-15.99339781688151,1.72
742.0,8094.0,2048.0,13476.0,1058.0,352.0,1024.0,41.62006270559152,48.0663335514298,-9.025547831142209,13.103013405012195,12.517753348589412,6.585274419190062,4.886889504156582,-6.1262567619049095,3.09
749.0,15670.0,18942.0,12212.0,1239.0,291.0,1024.0,68.54397704026559,-16.7190969309621,41.97318610880745,25.47682129030138,-9.23654895640791,-12.331854803568335,24.48090054825388,1.268816966917527,1.21
747.0,18805.0,19355.0,10350.0,1338.0,288.0,1024.0,57.34134913806632,26.617308411919108,41.523835758117926,-23.83330434838874,0.9861689205969488,2.205029047869965,17.387082276215065,7.056242930244739,2.03
748.0,3833.0,16403.0,6914.0,1072.0,332.0,1024.0,15.995096847155075,12.12134973308517,38.11842876247373,-14.377869580257023,2.641853449472848,-17.421106574495795,12.729290056784087,-0.4302877192614892,4.98
748.0,13154.0,2716.0,11185.0,793.0,374.0,1024.0,23.563626316551595,-23.208691527163943,-6.496347711203676,-19.219129134041932,16.882637168009733,19.773720743067017,-8.73952588057066,-4.8341343379407,2.91
751.0,15865.0,17316.0,10350.0,1644.0,261.0,1024.0,47.63407807888375,-61.10653522994402,-26.885004006451744,20.143632252114173,-17.22847378832353,8.27111281711883,17.134631257592904,2.0242968195049977,1.95
744.0,18461.0,18181.0,10092.0,1390.0,268.0,1024.0,18.837009950950524,100.02865745253386,-31.655522679578,3.5316974870170874,10.757837936743153,4.3163651132046645,-3.50254301453286,0.575465638691051,0.66
745.0,2713.0,15030.0,14700.0,1190.0,1024.0,1024.0,-24.77304464908571,8.240515355682136,0.4771105403624355,1.5058129227458266,-2.003983450015697,-2.4574189660285093,6.700553885887161,-3.050370793912404,3.61
750.0,18155.0,19163.0,11166.0,1495.0,280.0,1024.0,64.65011994975636,-54.61675817880537,5.804775556317148,43.08332614633794,-2.791918808343861,0.3356343785422235,-15.73762922699212,-6.741023684545771,0.47
747.0,5989.0,16257.0,13561.0,964.0,625.0,1024.0,-11.15470055742272,8.649203838047297,9.91424918095915,-23.181966541222405,1.312941195973392,2.610853888121951,-2.186957826151795,-4.747010904179458,2.75
749.0,1386.0,16599.0,10639.0,717.0,373.0,1024.0,30.04614770796284,-33.76245006577529,8.405187913059043,14.337394587424187,4.242276062544905,-8.617061109213811,-15.198787884679009,14.348641240092633,1.19
750.0,4732.0,17504.0,8356.0,1222.0,460.0,1024.0,-2.67915936413886,-27.149896303064462,3.209405074650099,11.482492557915837,5.597623173348058,17.632285570676434,7.746822671415081,-2.0761534943672,5.33
748.0,9773.0,16504.0,7375.0,973.0,298.0,1024.0,32.44517443367802,2.1276706865821104,19.094120990473662,-27.94084582599452,-9.07856640535088,-20.155265196618743,6.862651583421672,-19.254737894587624,2.06
751.0,15508.0,15111.0,22627.0,888.0,529.0,1024.0,8.387369603693724,-40.69483111075229,-25.50742824105747,-19.01253631307306,8.297298766024303,9.1193887391196,1.206611672033709,13.831973022731551,4.45
748.0,16778.0,9986.0,12328.0,962.0,517.0,1024.0,6.7493998635300185,-21.54011583638457,4.411005328644982,-5.827428220171621,5.238081627614046,-10.834467634419266,7.056128687864621,11.666266844126309,4.47
