NLOS,RANGE,FP_IDX,FP_AMP1,FP_AMP2,CIR_PWR,MAX_NOISE,RXPACC
1.0,6.78,747.0,3943.0,6814.0,7461.0,1131.0,307.0
1.0,3.56,745.0,4835.0,11163.0,11131.0,1444.0,1024.0
1.0,4.49,739.0,2381.0,4164.0,1096.0,971.0,992.0
0.0,4.09,744.0,15937.0,18726.0,7032.0,828.0,331.0
1.0,1.11,748.0,10355.0,20542.0,12147.0,811.0,501.0
0.0,1.9,751.0,10150.0,18901.0,13239.0,898.0,401.0
0.0,5.31,751.0,17232.0,11672.0,6766.0,791.0,373.0
1.0,7.27,743.0,4178.0,3814.0,12378.0,966.0,1024.0
0.0,1.44,751.0,17035.0,17520.0,9328.0,1286.0,279.0
0.0,4.75,751.0,4560.0,9051.0,12673.0,1739.0,397.0
0.0,1.64,750.0,13479.0,17903.0,10065.0,1221.0,325.0
1.0,7.14,751.0,71.0,10718.0,16479.0,952.0,437.0
0.0,1.01,751.0,16284.0,16484.0,15204.0,2064.0,325.0
0.0,2.05,747.0,16280.0,17543.0,11434.0,2450.0,266.0
1.0,9.4,739.0,2934.0,2763.0,5621.0,1188.0,1024.0
1.0,7.22,744.0,10633.0,10904.0,8384.0,1027.0,1024.0
0.0,4.4,745.0,8625.0,17368.0,10346.0,752.0,430.0
1.0,4.82,747.0,3070.0,8787.0,6094.0,1076.0,1024.0
1.0,4.61,745.0,3825.0,13588.0,8953.0,1022.0,962.0
1.0,6.23,733.0,2241.0,4728.0,2575.0,1124.0,1024.0
0.0,2.51,749.0,16750.0,9722.0,16811.0,1678.0,411.0
0.0,2.94,745.0,4847.0,9476.0,15031.0,1397.0,553.0
0.0,3.48,749.0,5295.0,17144.0,13112.0,958.0,343.0
0.0,2.72,747.0,2321.0,14393.0,14825.0,1120.0,358.0
0.0,5.84,744.0,8966.0,17121.0,9299.0,719.0,489.0
1.0,5.07,740.0,4615.0,3484.0,8648.0,945.0,779.0
0.0,4.61,748.0,16466.0,18791.0,8340.0,1145.0,282.0
1.0,1.76,735.0,3053.0,3007.0,2536.0,1182.0,1024.0
0.0,3.54,751.0,2924.0,18275.0,10000.0,2051.0,302.0
0.0,1.96,746.0,12004.0,17581.0,9115.0,1434.0,333.0
1.0,1.26,748.0,6564.0,19521.0,10910.0,1667.0,424.0
1.0,5.81,748.0,2655.0,9362.0,3724.0,4050.0,1024.0
0.0,3.13,745.0,15600.0,15271.0,14954.0,907.0,448.0
0.0,0.55,746.0,4523.0,17092.0,9887.0,1383.0,268.0
1.0,1.1,744.0,18101.0,15298.0,10178.0,758.0,388.0
1.0,7.22,736.0,2560.0,1961.0,1328.0,1314.0,1024.0
0.0,4.4,744.0,9467.0,16252.0,11439.0,1089.0,799.0
0.0,1.42,747.0,9618.0,18247.0,10280.0,2469.0,269.0
0.0,5.1,750.0,8454.0,7915.0,8652.0,895.0,563.0
0.0,1.94,748.0,13750.0,8998.0,18202.0,1071.0,478.0
0.0,0.99,745.0,17346.0,17491.0,9854.0,1644.0,272.0
0.0,3.75,749.0,13777.0,10992.0,7710.0,919.0,315.0
0.0,3.66,744.0,8035.0,18277.0,11030.0,770.0,459.0
1.0,7.12,742.0,822.0,2902.0,19532.0,1095.0,1025.0
1.0,3.46,744.0,1523.0,11914.0,6576.0,1085.0,1024.0
1.0,3.4,749.0,13251.0,14265.0,11232.0,1172.0,1024.0
0.0,4.33,748.0,5271.0,18090.0,7536.0,1594.0,284.0
1.0,5.06,748.0,4824.0,8720.0,7993.0,1886.0,663.0
1.0,2.7,748.0,9183.0,14127.0,5202.0,1022.0,1024.0
0.0,0.71,747.0,16207.0,17906.0,10725.0,1136.0,295.0
1.0,3.36,738.0,2327.0,2762.0,7794.0,1081.0,1024.0
0.0,0.69,748.0,17660.0,14364.0,12006.0,2442.0,273.0
0.0,3.49,744.0,11223.0,17777.0,14459.0,1090.0,714.0
1.0,1.36,749.0,17408.0,19806.0,10205.0,1722.0,315.0
1.0,3.45,744.0,5769.0,4998.0,4302.0,1089.0,1024.0
0.0,3.71,747.0,6594.0,17154.0,12355.0,1162.0,335.0
1.0,8.99,741.0,1383.0,4421.0,10037.0,1187.0,1025.0
1.0,4.21,750.0,17412.0,19526.0,10979.0,786.0,649.0
1.0,3.55,749.0,7290.0,7210.0,5647.0,1087.0,1024.0
1.0,5.97,749.0,10064.0,14585.0,20605.0,1010.0,659.0
1.0,1.68,748.0,14246.0,18146.0,8263.0,906.0,602.0
1.0,3.3,742.0,6499.0,8492.0,8620.0,1915.0,1024.0
1.0,3.65,741.0,5091.0,4500.0,7494.0,1196.0,1024.0
0.0,2.01,749.0,15292.0,6273.0,9548.0,1333.0,281.0
0.0,0.94,750.0,9539.0,18115.0,10332.0,2230.0,269.0
0.0,3.91,745.0,8072.0,6806.0,10313.0,1994.0,372.0
1.0,7.33,743.0,5850.0,2879.0,15941.0,1072.0,1025.0
1.0,6.74,743.0,2933.0,3923.0,15802.0,1127.0,1024.0
1.0,4.17,742.0,2679.0,3213.0,3126.0,1268.0,1024.0
0.0,1.63,749.0,6903.0,17270.0,11241.0,870.0,389.0
1.0,6.76,749.0,7001.0,5869.0,4311.0,3942.0,1024.0
0.0,3.12,748.0,1209.0,17381.0,14821.0,596.0,477.0
1.0,5.41,746.0,7419.0,9201.0,3914.0,1308.0,1024.0
0.0,5.51,744.0,11132.0,16761.0,6267.0,747.0,406.0
0.0,3.19,747.0,18915.0,18069.0,15007.0,1686.0,396.0
0.0,5.4,746.0,7573.0,17297.0,7777.0,1414.0,474.0
1.0,4.94,741.0,7118.0,4780.0,2077.0,1024.0,1024.0
0.0,0.79,748.0,11736.0,17552.0,13227.0,3163.0,279.0
0.0,1.64,747.0,16528.0,18816.0,11295.0,1402.0,277.0
0.0,0.94,746.0,12824.0,10119.0,13547.0,2449.0,326.0
1.0,5.33,745.0,5518.0,7692.0,2634.0,1249.0,1024.0
1.0,6.1,743.0,5636.0,6823.0,2167.0,1022.0,1024.0
1.0,4.88,746.0,9029.0,9711.0,7103.0,1085.0,910.0
1.0,5.44,747.0,4931.0,9004.0,5488.0,1030.0,1024.0
1.0,8.97,739.0,1725.0,3235.0,12560.0,1016.0,885.0
0.0,4.71,747.0,4611.0,11484.0,8806.0,1146.0,878.0
1.0,3.39,747.0,9919.0,7097.0,9543.0,1189.0,1024.0
0.0,0.71,743.0,17737.0,17507.0,11283.0,1805.0,264.0
1.0,1.57,750.0,7690.0,8780.0,8092.0,1298.0,1024.0
0.0,3.79,749.0,4252.0,7243.0,7583.0,892.0,621.0
1.0,5.75,746.0,4331.0,6902.0,4298.0,1029.0,1024.0
0.0,0.49,749.0,15421.0,4446.0,8591.0,925.0,268.0
0.0,4.93,748.0,5981.0,12449.0,9662.0,781.0,510.0
0.0,4.39,744.0,10711.0,18389.0,6172.0,802.0,363.0
0.0,0.77,744.0,17927.0,16392.0,12041.0,2140.0,278.0
1.0,4.57,743.0,9412.0,13670.0,16769.0,1012.0,1024.0
0.0,1.35,745.0,5428.0,11432.0,11024.0,1544.0,346.0
1.0,6.77,743.0,8450.0,3136.0,3907.0,963.0,1024.0
1.0,1.35,745.0,5974.0,14936.0,10318.0,2152.0,273.0
0.0,3.09,747.0,3598.0,18387.0,14928.0,788.0,564.0
0.0,4.13,748.0,12555.0,15740.0,14630.0,1181.0,347.0
1.0,5.83,750.0,9972.0,8248.0,6030.0,2277.0,545.0
1.0,4.42,789.0,1923.0,2991.0,2272.0,1371.0,1024.0
1.0,7.52,745.0,5925.0,13329.0,17521.0,901.0,819.0
0.0,2.81,751.0,2470.0,11262.0,10695.0,1186.0,289.0
0.0,1.51,751.0,7613.0,18548.0,16789.0,933.0,457.0
1.0,0.91,744.0,17152.0,17024.0,7924.0,1559.0,264.0
0.0,1.95,750.0,17899.0,7292.0,17374.0,1795.0,388.0
1.0,8.11,749.0,3804.0,6087.0,4683.0,969.0,1024.0
1.0,8.54,742.0,3791.0,9007.0,11295.0,974.0,1024.0
1.0,6.98,750.0,12208.0,13004.0,15737.0,1088.0,1024.0
0.0,5.45,743.0,16448.0,13044.0,10796.0,953.0,772.0
1.0,3.37,724.0,1354.0,1520.0,2072.0,1138.0,1024.0
1.0,2.76,746.0,5087.0,4699.0,6409.0,1077.0,1024.0
1.0,5.31,745.0,6456.0,15950.0,4822.0,1125.0,1024.0
0.0,4.72,745.0,19091.0,20468.0,9154.0,1752.0,367.0
0.0,4.96,747.0,10281.0,15984.0,11821.0,724.0,507.0
1.0,1.27,750.0,10965.0,11337.0,10499.0,1076.0,931.0
1.0,7.07,746.0,75.0,13703.0,5838.0,1023.0,1024.0
1.0,4.26,749.0,9044.0,8467.0,3140.0,1096.0,1024.0
1.0,8.32,746.0,9662.0,17355.0,17323.0,905.0,748.0
1.0,4.99,750.0,2447.0,6403.0,1138.0,1026.0,1024.0
1.0,4.66,748.0,7587.0,12039.0,7397.0,1172.0,1024.0
0.0,1.83,746.0,5072.0,18101.0,9996.0,1140.0,276.0
1.0,6.64,732.0,1680.0,1144.0,2239.0,1156.0,1024.0
0.0,3.55,746.0,6004.0,17465.0,11009.0,660.0,490.0
1.0,6.29,749.0,7163.0,16506.0,19264.0,899.0,678.0
1.0,7.98,745.0,5640.0,1888.0,11218.0,1034.0,1024.0
0.0,4.5,748.0,9330.0,9825.0,13584.0,1766.0,353.0
1.0,4.24,746.0,3095.0,7210.0,13169.0,1024.0,1024.0
1.0,6.9,740.0,1083.0,2589.0,1394.0,1251.0,1024.0
0.0,0.76,745.0,18463.0,18598.0,10431.0,2529.0,274.0
0.0,1.38,747.0,4534.0,7869.0,9586.0,1736.0,289.0
0.0,1.31,747.0,7098.0,16508.0,10103.0,1834.0,297.0
1.0,4.38,738.0,2264.0,2257.0,2599.0,1083.0,1024.0
1.0,1.63,744.0,3614.0,13455.0,14143.0,953.0,650.0
1.0,1.8,749.0,5774.0,17214.0,7145.0,2922.0,642.0
1.0,6.27,745.0,3355.0,3574.0,16664.0,1144.0,906.0
1.0,5.99,751.0,13380.0,14638.0,9425.0,2085.0,756.0
0.0,1.33,744.0,3344.0,16945.0,8070.0,898.0,269.0
0.0,2.77,745.0,1610.0,17739.0,9030.0,1054.0,386.0
0.0,0.99,749.0,11882.0,17683.0,7826.0,841.0,271.0
1.0,5.61,745.0,617.0,4585.0,4405.0,1197.0,1024.0
0.0,2.12,745.0,9456.0,11769.0,15163.0,1843.0,341.0
1.0,5.77,746.0,8520.0,10994.0,2708.0,1150.0,1024.0
1.0,10.53,735.0,4103.0,3742.0,3907.0,1083.0,993.0
0.0,1.33,748.0,2086.0,13444.0,15381.0,2483.0,325.0
0.0,3.24,748.0,18162.0,12845.0,30667.0,945.0,634.0
0.0,6.18,747.0,7081.0,18652.0,7905.0,887.0,477.0
0.0,4.09,750.0,10493.0,16809.0,11512.0,785.0,683.0
1.0,6.0,747.0,4923.0,17765.0,17946.0,951.0,552.0
0.0,3.5,748.0,13521.0,7300.0,11695.0,1083.0,911.0
1.0,4.99,748.0,5488.0,10535.0,7513.0,1504.0,752.0
0.0,7.09,747.0,930.0,16183.0,6803.0,801.0,376.0
0.0,2.03,749.0,13695.0,16512.0,6605.0,1471.0,290.0
0.0,3.24,750.0,9002.0,17055.0,6860.0,909.0,295.0
0.0,1.53,747.0,17452.0,16916.0,11478.0,1562.0,264.0
0.0,5.12,743.0,12380.0,19166.0,9675.0,839.0,671.0
1.0,2.56,746.0,9015.0,9998.0,3392.0,1127.0,1024.0
1.0,9.14,748.0,5741.0,11871.0,16138.0,1251.0,1025.0
0.0,1.52,751.0,13220.0,17983.0,9836.0,1536.0,272.0
0.0,3.85,747.0,10007.0,16973.0,6252.0,1220.0,305.0
0.0,6.03,743.0,10663.0,6146.0,10202.0,890.0,657.0
1.0,5.85,750.0,2119.0,7017.0,1869.0,1184.0,1024.0
1.0,1.26,745.0,9299.0,17197.0,8002.0,1461.0,458.0
1.0,5.29,748.0,9634.0,1144.0,8571.0,960.0,777.0
0.0,1.99,745.0,10109.0,14768.0,11966.0,1755.0,320.0
0.0,2.16,751.0,13710.0,17885.0,10326.0,972.0,266.0
0.0,4.76,748.0,14972.0,18262.0,6293.0,875.0,331.0
0.0,0.74,744.0,17496.0,19006.0,10841.0,1392.0,276.0
1.0,2.37,742.0,3893.0,1790.0,6125.0,836.0,508.0
0.0,1.24,744.0,16682.0,16798.0,9531.0,1541.0,262.0
1.0,3.22,735.0,2686.0,2125.0,1714.0,1081.0,1024.0
1.0,6.41,750.0,10894.0,19358.0,7939.0,2393.0,552.0
0.0,4.88,747.0,6348.0,14861.0,11410.0,879.0,436.0
1.0,5.94,743.0,5153.0,15773.0,16496.0,1135.0,1024.0
0.0,1.47,748.0,16765.0,20159.0,10849.0,865.0,340.0
0.0,0.2,747.0,2863.0,18652.0,11649.0,2502.0,274.0
1.0,6.7,735.0,1357.0,2430.0,491.0,1137.0,800.0
0.0,4.68,749.0,16086.0,18596.0,7470.0,1100.0,290.0
1.0,6.72,749.0,13157.0,17137.0,16745.0,892.0,577.0
0.0,4.1,750.0,7628.0,17928.0,7956.0,751.0,416.0
1.0,1.1,750.0,16691.0,17251.0,8505.0,958.0,282.0
0.0,2.31,749.0,3297.0,14181.0,20671.0,1921.0,424.0
1.0,3.0,747.0,117.0,18081.0,10782.0,775.0,560.0
0.0,6.63,748.0,15152.0,17071.0,14422.0,1060.0,373.0
0.0,2.18,744.0,10970.0,7529.0,16609.0,1361.0,431.0
0.0,7.95,743.0,9625.0,12684.0,6654.0,1198.0,1024.0
0.0,5.87,750.0,8775.0,12874.0,11465.0,959.0,374.0
0.0,1.98,748.0,17637.0,16956.0,8935.0,1245.0,273.0
0.0,2.33,743.0,11063.0,13292.0,10590.0,762.0,344.0
0.0,2.49,749.0,11894.0,3394.0,7983.0,967.0,352.0
0.0,4.96,745.0,9194.0,18720.0,10757.0,781.0,494.0
0.0,3.99,749.0,2282.0,3404.0,11874.0,2189.0,305.0
1.0,1.91,747.0,140.0,15796.0,17498.0,844.0,668.0
0.0,4.52,747.0,14611.0,19198.0,8075.0,872.0,399.0
1.0,1.75,745.0,14457.0,17306.0,10001.0,2930.0,1024.0
1.0,5.61,743.0,7062.0,12184.0,7634.0,2397.0,583.0
0.0,5.33,748.0,8790.0,18878.0,8926.0,1076.0,548.0
1.0,2.24,746.0,6745.0,4825.0,10320.0,790.0,628.0
1.0,3.12,744.0,12552.0,12365.0,10197.0,907.0,1024.0
0.0,4.89,750.0,4115.0,7503.0,18079.0,2005.0,571.0
0.0,1.51,746.0,12210.0,18334.0,9415.0,1043.0,280.0
0.0,3.71,747.0,126.0,6148.0,6016.0,917.0,369.0
1.0,6.15,749.0,3335.0,5485.0,4994.0,1986.0,1024.0
0.0,2.16,749.0,9105.0,19947.0,10234.0,1521.0,324.0
1.0,8.29,747.0,8076.0,10915.0,18856.0,841.0,783.0
1.0,4.93,751.0,14314.0,11894.0,11326.0,838.0,373.0
1.0,1.56,747.0,16437.0,16842.0,15501.0,815.0,428.0
1.0,3.35,747.0,4953.0,3684.0,3095.0,1185.0,1024.0
0.0,3.9,748.0,17252.0,19211.0,10760.0,738.0,455.0
0.0,4.88,749.0,3480.0,14741.0,9411.0,894.0,491.0
1.0,1.16,747.0,19594.0,20161.0,10521.0,3076.0,280.0
1.0,3.06,749.0,10148.0,11914.0,7399.0,1036.0,1024.0
0.0,6.39,747.0,3370.0,5087.0,4420.0,1145.0,1024.0
1.0,1.39,751.0,9754.0,8128.0,10649.0,1782.0,352.0
0.0,6.52,750.0,4274.0,16861.0,7295.0,773.0,552.0
0.0,2.31,749.0,12345.0,7189.0,9047.0,1851.0,264.0
1.0,4.21,743.0,7911.0,4098.0,4006.0,1187.0,1024.0
0.0,3.54,747.0,6804.0,8476.0,10423.0,786.0,720.0
1.0,4.5,745.0,4022.0,2598.0,7699.0,1140.0,1024.0
0.0,1.14,746.0,19509.0,20585.0,11146.0,1742.0,313.0
0.0,3.04,745.0,2018.0,10922.0,11722.0,979.0,366.0
0.0,1.95,750.0,12882.0,16890.0,7228.0,1584.0,263.0
0.0,1.72,745.0,9292.0,9671.0,10135.0,1102.0,320.0
1.0,3.97,747.0,80.0,7646.0,5699.0,1099.0,1024.0
1.0,5.52,744.0,1253.0,3785.0,1055.0,1252.0,1024.0
1.0,6.1,748.0,11668.0,10525.0,19956.0,1250.0,1024.0
1.0,6.03,742.0,7164.0,1822.0,2985.0,3852.0,1025.0
1.0,9.42,743.0,1323.0,1723.0,8427.0,1196.0,1025.0
0.0,1.8,748.0,16901.0,17984.0,11291.0,1428.0,296.0
0.0,4.74,749.0,6522.0,7944.0,8309.0,890.0,444.0
1.0,0.6,749.0,17471.0,18069.0,11204.0,933.0,269.0
1.0,2.8,748.0,15428.0,17628.0,9911.0,724.0,497.0
0.0,1.83,750.0,16844.0,20105.0,16635.0,899.0,644.0
0.0,2.46,746.0,14319.0,16792.0,10670.0,2096.0,273.0
1.0,6.49,748.0,7254.0,5793.0,1714.0,1206.0,1024.0
1.0,2.59,750.0,2922.0,2357.0,6363.0,767.0,453.0
1.0,2.87,742.0,1680.0,2838.0,8953.0,1079.0,1024.0
0.0,2.33,746.0,8441.0,17230.0,8691.0,1512.0,285.0
0.0,4.89,745.0,10931.0,18292.0,11700.0,1028.0,624.0
0.0,3.3,749.0,12970.0,14231.0,12930.0,761.0,451.0
0.0,1.39,750.0,15446.0,17155.0,11355.0,1738.0,260.0
0.0,1.19,744.0,9407.0,20474.0,12816.0,2154.0,314.0
0.0,0.45,750.0,16735.0,18683.0,11229.0,1692.0,273.0
0.0,4.79,751.0,8684.0,19788.0,8778.0,964.0,564.0
1.0,5.72,745.0,5555.0,6255.0,12902.0,846.0,506.0
0.0,3.32,749.0,2583.0,9973.0,9570.0,1068.0,527.0
1.0,6.3,749.0,4750.0,5897.0,1433.0,1201.0,1024.0
0.0,0.97,748.0,14041.0,17017.0,11369.0,1855.0,271.0
0.0,5.04,748.0,16082.0,18763.0,15914.0,952.0,835.0
0.0,1.86,744.0,9256.0,3551.0,10474.0,1057.0,299.0
0.0,1.54,749.0,12657.0,17074.0,18620.0,1754.0,422.0
0.0,0.81,746.0,15864.0,12696.0,11384.0,2234.0,264.0
0.0,0.84,746.0,14993.0,16559.0,9765.0,1886.0,270.0
1.0,1.32,745.0,9013.0,12085.0,12574.0,1027.0,804.0
1.0,9.19,739.0,901.0,2843.0,5326.0,1255.0,1024.0
1.0,5.32,746.0,11818.0,10943.0,18377.0,958.0,886.0
1.0,5.18,738.0,2986.0,4076.0,910.0,1126.0,1024.0
1.0,7.37,747.0,97.0,14962.0,16077.0,883.0,421.0
1.0,4.02,744.0,4208.0,2871.0,8762.0,1199.0,1024.0
1.0,6.63,747.0,10886.0,16491.0,5758.0,966.0,774.0
0.0,1.36,749.0,7835.0,18959.0,10692.0,1555.0,283.0
0.0,3.61,746.0,11182.0,17278.0,8270.0,964.0,586.0
1.0,1.13,745.0,4831.0,6244.0,6507.0,1032.0,1024.0
0.0,1.21,749.0,15670.0,18942.0,12212.0,1239.0,291.0
1.0,4.22,745.0,2482.0,4263.0,884.0,1077.0,928.0
1.0,4.66,745.0,7228.0,10294.0,4362.0,1084.0,1024.0
0.0,1.54,747.0,12563.0,12215.0,8498.0,1382.0,295.0
0.0,7.22,750.0,4219.0,15696.0,8016.0,854.0,569.0
0.0,2.43,746.0,9388.0,4730.0,14809.0,1570.0,357.0
0.0,2.54,748.0,14026.0,17153.0,7453.0,1664.0,264.0
0.0,4.03,748.0,121.0,17039.0,13784.0,907.0,893.0
0.0,2.84,745.0,3826.0,10081.0,14824.0,1600.0,389.0
0.0,7.28,745.0,5506.0,16843.0,9729.0,1021.0,815.0
0.0,1.37,748.0,8290.0,16896.0,13380.0,1919.0,345.0
1.0,4.45,746.0,7362.0,5796.0,12074.0,1031.0,820.0
1.0,3.2,741.0,3062.0,6333.0,5630.0,1146.0,1024.0
0.0,2.09,749.0,17230.0,15947.0,15963.0,1518.0,344.0
1.0,0.97,751.0,11972.0,19936.0,10687.0,1733.0,291.0
1.0,9.12,743.0,3368.0,2899.0,6964.0,1064.0,1024.0
0.0,2.64,745.0,5793.0,16750.0,20538.0,1083.0,431.0
0.0,2.78,742.0,5075.0,2007.0,7589.0,730.0,607.0
0.0,1.32,748.0,12680.0,19732.0,10361.0,1799.0,290.0
1.0,5.71,743.0,2424.0,3494.0,2686.0,1083.0,1024.0
0.0,4.56,748.0,996.0,6176.0,13880.0,2095.0,302.0
0.0,1.21,750.0,13646.0,5676.0,15885.0,885.0,389.0
0.0,1.19,748.0,7700.0,17848.0,11689.0,1708.0,270.0
1.0,4.66,745.0,1784.0,6164.0,7638.0,1201.0,1024.0
1.0,5.05,741.0,12025.0,3404.0,3139.0,1258.0,1024.0
0.0,4.93,746.0,13355.0,2387.0,6049.0,1099.0,263.0
0.0,1.52,747.0,15402.0,19474.0,10564.0,1510.0,289.0
1.0,4.67,750.0,7366.0,7131.0,4168.0,1236.0,1024.0
1.0,3.15,750.0,16589.0,11343.0,13748.0,838.0,439.0
1.0,3.4,743.0,5433.0,7100.0,5587.0,1285.0,735.0
1.0,1.83,744.0,3069.0,3072.0,4004.0,1246.0,1024.0
0.0,1.66,744.0,14609.0,18638.0,12601.0,3593.0,286.0
1.0,1.54,747.0,14871.0,5117.0,10332.0,1973.0,277.0
1.0,1.08,750.0,10951.0,19734.0,11057.0,2167.0,294.0
0.0,0.81,745.0,7780.0,10073.0,12234.0,3059.0,295.0
1.0,8.79,749.0,16538.0,19238.0,16287.0,859.0,1024.0
1.0,4.76,748.0,6138.0,6143.0,11900.0,1195.0,958.0
0.0,1.99,744.0,8529.0,19353.0,9622.0,1028.0,295.0
1.0,3.79,749.0,4507.0,6822.0,19250.0,1002.0,827.0
1.0,6.38,747.0,8107.0,11476.0,22561.0,1083.0,933.0
1.0,1.57,745.0,16112.0,18778.0,14875.0,1016.0,668.0
0.0,2.46,746.0,8374.0,5523.0,15932.0,965.0,737.0
1.0,4.9,744.0,5783.0,17608.0,9484.0,1463.0,404.0
1.0,3.18,744.0,7176.0,17539.0,8182.0,726.0,505.0
0.0,4.94,746.0,2082.0,6894.0,10743.0,1754.0,392.0
0.0,5.47,750.0,3544.0,13607.0,9232.0,956.0,711.0
0.0,1.14,747.0,16898.0,7619.0,9337.0,1025.0,262.0
1.0,2.61,748.0,8292.0,8582.0,9810.0,1009.0,830.0
0.0,1.16,744.0,12749.0,17229.0,11787.0,2165.0,274.0
0.0,1.85,749.0,5615.0,5852.0,8853.0,908.0,397.0
0.0,2.0,745.0,13110.0,16519.0,9679.0,927.0,283.0
0.0,2.46,746.0,11702.0,17883.0,15529.0,2002.0,335.0
0.0,0.73,750.0,18558.0,18998.0,16551.0,3750.0,306.0
1.0,7.76,741.0,2729.0,4421.0,15134.0,948.0,653.0
1.0,3.81,747.0,11912.0,18928.0,7727.0,937.0,432.0
1.0,3.17,744.0,3041.0,2245.0,688.0,962.0,992.0
0.0,1.48,746.0,15469.0,18419.0,9136.0,1497.0,271.0
0.0,0.47,744.0,16894.0,17796.0,10851.0,1902.0,262.0
0.0,1.0,746.0,4254.0,16922.0,10919.0,954.0,276.0
1.0,1.41,749.0,5490.0,7739.0,10516.0,897.0,700.0
0.0,4.52,749.0,16516.0,18568.0,9020.0,1087.0,271.0
1.0,4.18,738.0,1089.0,1511.0,3300.0,1139.0,1024.0
1.0,1.39,746.0,9044.0,6238.0,12026.0,1012.0,693.0
1.0,9.2,734.0,1667.0,1854.0,9659.0,1122.0,1024.0
1.0,3.72,738.0,3990.0,3607.0,1980.0,1381.0,1024.0
1.0,5.4,733.0,1878.0,2631.0,3514.0,1129.0,1024.0
0.0,1.56,749.0,13571.0,8120.0,8947.0,864.0,392.0
1.0,8.71,747.0,3505.0,7076.0,10016.0,1081.0,1025.0
0.0,1.38,747.0,2681.0,11305.0,19213.0,1758.0,381.0
0.0,1.0,750.0,7283.0,4237.0,10091.0,619.0,371.0
1.0,7.4,740.0,2606.0,2549.0,883.0,1086.0,1024.0
1.0,1.03,750.0,4638.0,16063.0,6861.0,2350.0,267.0
0.0,4.92,747.0,1420.0,4795.0,5763.0,880.0,352.0
0.0,4.92,744.0,8326.0,15552.0,9456.0,1098.0,460.0
1.0,3.19,745.0,9908.0,19509.0,11191.0,828.0,530.0
0.0,5.56,749.0,5234.0,18051.0,9117.0,890.0,499.0
1.0,3.29,744.0,3383.0,4087.0,7458.0,1197.0,1024.0
1.0,8.46,745.0,7103.0,8149.0,14666.0,1074.0,1024.0
0.0,2.4,747.0,16399.0,17583.0,16121.0,1203.0,402.0
0.0,1.76,751.0,11881.0,18202.0,9421.0,1134.0,273.0
1.0,6.56,748.0,5248.0,10309.0,22692.0,1016.0,857.0
1.0,1.05,746.0,9903.0,18295.0,9352.0,716.0,401.0
0.0,2.21,744.0,16322.0,16902.0,11221.0,2754.0,274.0
0.0,3.18,744.0,4206.0,11232.0,14212.0,2062.0,355.0
1.0,5.24,748.0,9935.0,10795.0,18671.0,1090.0,1024.0
1.0,3.6,746.0,6792.0,2625.0,7117.0,1009.0,917.0
1.0,2.59,747.0,4052.0,5601.0,1297.0,1242.0,1024.0
0.0,2.14,750.0,14914.0,18537.0,8213.0,1815.0,269.0
1.0,7.59,745.0,12039.0,10212.0,14212.0,911.0,764.0
0.0,3.69,749.0,6226.0,14913.0,10635.0,1259.0,363.0
1.0,5.97,750.0,11989.0,14331.0,5895.0,2964.0,1024.0
1.0,4.66,742.0,3522.0,3519.0,1608.0,1080.0,1024.0
1.0,5.13,742.0,2985.0,4458.0,2220.0,1195.0,1024.0
1.0,6.88,746.0,1446.0,4828.0,6552.0,1028.0,1024.0
1.0,2.77,748.0,6964.0,2056.0,10410.0,1005.0,691.0
1.0,5.51,747.0,4904.0,7706.0,3689.0,1033.0,1024.0
1.0,3.26,748.0,9223.0,8254.0,2505.0,1085.0,1024.0
0.0,1.42,746.0,7162.0,16679.0,11316.0,2336.0,285.0
1.0,7.48,730.0,1643.0,3163.0,7835.0,1019.0,874.0
0.0,2.19,745.0,3997.0,1337.0,12572.0,669.0,479.0
1.0,3.36,739.0,3207.0,1699.0,1638.0,1138.0,1024.0
1.0,5.98,745.0,9584.0,16638.0,23255.0,946.0,655.0
1.0,6.23,746.0,6757.0,5304.0,8678.0,1088.0,1024.0
1.0,8.39,739.0,3245.0,3179.0,11477.0,1072.0,820.0
1.0,7.77,745.0,3932.0,4233.0,10206.0,1252.0,1024.0
0.0,1.72,749.0,5091.0,16779.0,11993.0,1835.0,271.0
1.0,6.31,747.0,6305.0,4145.0,2111.0,1031.0,1024.0
0.0,3.19,752.0,68.0,18147.0,12102.0,1136.0,275.0
0.0,4.2,748.0,5833.0,10325.0,13873.0,685.0,415.0
0.0,0.84,747.0,17821.0,18300.0,12271.0,2980.0,264.0
1.0,5.89,745.0,8186.0,3382.0,6618.0,959.0,783.0
0.0,0.83,745.0,15629.0,19608.0,11038.0,2449.0,288.0
0.0,0.33,745.0,12889.0,4116.0,10356.0,1324.0,267.0
1.0,1.1,747.0,12337.0,9313.0,13436.0,879.0,436.0
1.0,2.74,746.0,16062.0,19094.0,9139.0,888.0,664.0
0.0,1.13,745.0,15397.0,18884.0,11595.0,1006.0,325.0
0.0,5.4,750.0,15907.0,18308.0,12557.0,1228.0,676.0
1.0,2.4,739.0,1215.0,1175.0,13560.0,1086.0,1024.0
1.0,6.18,737.0,2261.0,2609.0,2077.0,1136.0,1024.0
1.0,8.33,747.0,9478.0,17281.0,15156.0,942.0,684.0
1.0,5.13,744.0,5068.0,3563.0,931.0,1249.0,992.0
0.0,1.75,747.0,16608.0,14367.0,9638.0,1095.0,289.0
1.0,6.43,749.0,11870.0,18907.0,12396.0,951.0,484.0
